,id,breed
848,n02110185_3302,siberian_husky
849,n02104365_1292,schipperke
850,n02111129_3891,leonberg
851,n02113978_3071,mexican_hairless
852,n02093859_393,kerry_blue_terrier
853,n02111500_3835,great_pyrenees
854,n02091635_3118,otterhound
855,n02111129_314,leonberg
856,n02097047_1523,miniature_schnauzer
857,n02094433_3088,yorkshire_terrier
858,n02115913_676,dhole
859,n02095889_5899,sealyham_terrier
860,n02101006_18,gordon_setter
861,n02086240_272,shih
862,n02088466_7800,bloodhound
863,n02115641_6577,dingo
864,n02098286_768,west_highland_white_terrier
865,n02105855_6557,shetland_sheepdog
866,n02089078_2270,black
867,n02097298_3238,scotch_terrier
868,n02094258_897,norwich_terrier
869,n02098286_4011,west_highland_white_terrier
870,n02095889_5611,sealyham_terrier
871,n02097474_2928,tibetan_terrier
872,n02093428_5926,american_staffordshire_terrier
873,n02089973_888,english_foxhound
874,n02102973_3792,irish_water_spaniel
875,n02094114_2428,norfolk_terrier
876,n02109525_1880,saint_bernard
877,n02086646_2931,blenheim_spaniel
878,n02097209_1247,standard_schnauzer
879,n02087394_4147,rhodesian_ridgeback
880,n02111277_10769,newfoundland
881,n02100877_8507,irish_setter
882,n02106662_9625,german_shepherd
883,n02086646_462,blenheim_spaniel
884,n02093991_3824,irish_terrier
885,n02113186_4480,cardigan
886,n02089867_2061,walker_hound
887,n02106662_12906,german_shepherd
888,n02088094_8315,afghan_hound
889,n02086646_2815,blenheim_spaniel
890,n02106550_6965,rottweiler
891,n02088364_11136,beagle
892,n02105505_296,komondor
893,n02085936_2167,maltese_dog
894,n02100236_485,german_short
895,n02111129_990,leonberg
896,n02092339_2247,weimaraner
897,n02088094_4635,afghan_hound
898,n02094114_3864,norfolk_terrier
899,n02108551_3482,tibetan_mastiff
900,n02088466_10904,bloodhound
901,n02107574_1817,greater_swiss_mountain_dog
902,n02096585_11817,boston_bull
903,n02085936_719,maltese_dog
904,n02096051_225,airedale
905,n02109961_2272,eskimo_dog
906,n02099267_1961,flat
907,n02106382_1963,bouvier_des_flandres
908,n02107312_5287,miniature_pinscher
909,n02091467_5239,norwegian_elkhound
910,n02100236_4676,german_short
911,n02104029_2582,kuvasz
912,n02086910_6207,papillon
913,n02093754_2123,border_terrier
914,n02088466_1473,bloodhound
915,n02108915_8604,french_bulldog
916,n02090721_209,irish_wolfhound
917,n02096294_1653,australian_terrier
918,n02088364_17294,beagle
919,n02089867_1965,walker_hound
920,n02112350_464,keeshond
921,n02086240_574,shih
922,n02112137_6108,chow
923,n02099429_2699,curly
924,n02093647_1108,bedlington_terrier
925,n02105162_2836,malinois
926,n02085936_1424,maltese_dog
927,n02106662_22245,german_shepherd
928,n02104365_9639,schipperke
929,n02096585_5104,boston_bull
930,n02086910_9883,papillon
931,n02111889_4950,samoyed
932,n02090379_4973,redbone
933,n02115913_3994,dhole
934,n02091134_3562,whippet
935,n02085620_1816,chihuahua
936,n02102040_2635,english_springer
937,n02105162_6013,malinois
938,n02097130_2164,giant_schnauzer
939,n02095889_3788,sealyham_terrier
940,n02097130_4467,giant_schnauzer
941,n02096051_841,airedale
942,n02096585_1624,boston_bull
943,n02106382_4609,bouvier_des_flandres
944,n02088094_1254,afghan_hound
945,n02110806_2100,basenji
946,n02111889_12811,samoyed
947,n02087394_5474,rhodesian_ridgeback
948,n02105056_1294,groenendael
949,n02092002_15165,scottish_deerhound
950,n02091467_73,norwegian_elkhound
951,n02086079_146,pekinese
952,n02108089_125,boxer
953,n02091244_2427,ibizan_hound
954,n02096437_2309,dandie_dinmont
955,n02086646_4148,blenheim_spaniel
956,n02087046_2168,toy_terrier
957,n02105412_1371,kelpie
958,n02102177_2628,welsh_springer_spaniel
959,n02116738_1948,african_hunting_dog
960,n02105412_5288,kelpie
961,n02110806_4400,basenji
962,n02095889_610,sealyham_terrier
963,n02112706_2390,brabancon_griffon
964,n02112018_5864,pomeranian
965,n02107683_6378,bernese_mountain_dog
966,n02108089_1031,boxer
967,n02102318_11573,cocker_spaniel
968,n02106166_5607,border_collie
969,n02098413_1693,lhasa
970,n02100236_817,german_short
971,n02101556_5252,clumber
972,n02085782_564,japanese_spaniel
973,n02112706_1541,brabancon_griffon
974,n02097298_8452,scotch_terrier
975,n02093754_6992,border_terrier
976,n02086910_7412,papillon
977,n02102480_276,sussex_spaniel
978,n02108915_9202,french_bulldog
979,n02099849_3789,chesapeake_bay_retriever
980,n02096437_290,dandie_dinmont
981,n02099429_2186,curly
982,n02113023_3998,pembroke
983,n02107574_1669,greater_swiss_mountain_dog
984,n02110627_12003,affenpinscher
985,n02091134_16200,whippet
986,n02108000_918,entlebucher
987,n02112018_2846,pomeranian
988,n02112018_12586,pomeranian
989,n02108089_11032,boxer
990,n02087394_8868,rhodesian_ridgeback
991,n02108915_3702,french_bulldog
992,n02086646_1845,blenheim_spaniel
993,n02107312_1586,miniature_pinscher
994,n02088632_1541,bluetick
995,n02096177_4734,cairn
996,n02094258_50,norwich_terrier
997,n02108422_1879,bull_mastiff
998,n02109525_10960,saint_bernard
999,n02092002_9863,scottish_deerhound
1000,n02096294_2408,australian_terrier
1001,n02116738_3024,african_hunting_dog
1002,n02093991_4441,irish_terrier
1003,n02110806_563,basenji
1004,n02097047_1866,miniature_schnauzer
1005,n02105251_6387,briard
1006,n02099601_846,golden_retriever
1007,n02086240_6585,shih
1008,n02099601_4843,golden_retriever
1009,n02105505_3617,komondor
1010,n02090622_8236,borzoi
1011,n02100877_585,irish_setter
1012,n02092002_7537,scottish_deerhound
1013,n02109047_12193,great_dane
1014,n02113186_2860,cardigan
1015,n02112350_4801,keeshond
1016,n02094258_3464,norwich_terrier
1017,n02086079_2933,pekinese
1018,n02098105_3163,soft
1019,n02100583_9435,vizsla
1020,n02107683_5848,bernese_mountain_dog
1021,n02093859_2098,kerry_blue_terrier
1022,n02115641_2041,dingo
1023,n02111129_2301,leonberg
1024,n02085782_622,japanese_spaniel
1025,n02106382_2417,bouvier_des_flandres
1026,n02086240_6323,shih
1027,n02100236_5735,german_short
1028,n02112706_2188,brabancon_griffon
1029,n02091032_7406,italian_greyhound
1030,n02095889_4814,sealyham_terrier
1031,n02102177_671,welsh_springer_spaniel
1032,n02110806_2810,basenji
1033,n02105641_523,old_english_sheepdog
1034,n02096294_4295,australian_terrier
1035,n02094433_800,yorkshire_terrier
1036,n02115641_7620,dingo
1037,n02086910_4551,papillon
1038,n02115913_539,dhole
1039,n02106382_4243,bouvier_des_flandres
1040,n02098105_205,soft
1041,n02093647_1736,bedlington_terrier
1042,n02102973_2727,irish_water_spaniel
1043,n02102318_208,cocker_spaniel
1044,n02094258_1594,norwich_terrier
1045,n02113799_2291,standard_poodle
1046,n02110627_13590,affenpinscher
1047,n02086240_6106,shih
1048,n02097130_4740,giant_schnauzer
1049,n02093754_5260,border_terrier
1050,n02095889_3150,sealyham_terrier
1051,n02105412_2915,kelpie
1052,n02097474_393,tibetan_terrier
1053,n02099712_2115,labrador_retriever
1054,n02086646_1908,blenheim_spaniel
1055,n02087394_2990,rhodesian_ridgeback
1056,n02105641_696,old_english_sheepdog
1057,n02111277_5292,newfoundland
1058,n02111277_4710,newfoundland
1059,n02100236_5956,german_short
1060,n02106550_1388,rottweiler
1061,n02085782_810,japanese_spaniel
1062,n02088364_15093,beagle
1063,n02105412_327,kelpie
1064,n02112350_2279,keeshond
1065,n02115913_4188,dhole
1066,n02097474_7766,tibetan_terrier
1067,n02111500_4147,great_pyrenees
1068,n02099429_1239,curly
1069,n02108915_9530,french_bulldog
1070,n02097658_9727,silky_terrier
1071,n02110958_16132,pug
1072,n02102973_3282,irish_water_spaniel
1073,n02096585_8323,boston_bull
1074,n02113799_6891,standard_poodle
1075,n02086910_1475,papillon
1076,n02096177_579,cairn
1077,n02116738_7601,african_hunting_dog
1078,n02097047_2776,miniature_schnauzer
1079,n02093754_7440,border_terrier
1080,n02113186_2994,cardigan
1081,n02091032_9628,italian_greyhound
1082,n02096437_4300,dandie_dinmont
1083,n02106382_1399,bouvier_des_flandres
1084,n02112350_9782,keeshond
1085,n02097298_8146,scotch_terrier
1086,n02098286_6041,west_highland_white_terrier
1087,n02099267_3957,flat
1088,n02091244_3911,ibizan_hound
1089,n02099849_2133,chesapeake_bay_retriever
1090,n02110627_13499,affenpinscher
1091,n02110063_12449,malamute
1092,n02102040_690,english_springer
1093,n02105162_8841,malinois
1094,n02099601_6105,golden_retriever
1095,n02097209_2722,standard_schnauzer
1096,n02093859_1120,kerry_blue_terrier
1097,n02110958_14594,pug
1098,n02088632_4024,bluetick
1099,n02093754_1861,border_terrier
1100,n02105162_6942,malinois
1101,n02111500_7304,great_pyrenees
1102,n02086646_4084,blenheim_spaniel
1103,n02090721_1856,irish_wolfhound
1104,n02108422_4639,bull_mastiff
1105,n02091244_2062,ibizan_hound
1106,n02094114_1232,norfolk_terrier
1107,n02099601_6867,golden_retriever
1108,n02099849_3736,chesapeake_bay_retriever
1109,n02107142_8437,doberman
1110,n02088632_4431,bluetick
1111,n02100236_3095,german_short
1112,n02100583_9794,vizsla
1113,n02102177_3660,welsh_springer_spaniel
1114,n02111889_6750,samoyed
1115,n02111129_774,leonberg
1116,n02093647_316,bedlington_terrier
1117,n02090721_2361,irish_wolfhound
1118,n02093647_2306,bedlington_terrier
1119,n02102318_14892,cocker_spaniel
1120,n02085782_126,japanese_spaniel
1121,n02094433_1772,yorkshire_terrier
1122,n02113023_15926,pembroke
1123,n02108915_4731,french_bulldog
1124,n02085782_874,japanese_spaniel
1125,n02099267_2630,flat
1126,n02091635_1083,otterhound
1127,n02097298_8689,scotch_terrier
1128,n02087394_8152,rhodesian_ridgeback
1129,n02110806_5301,basenji
1130,n02108000_3299,entlebucher
1131,n02093647_1550,bedlington_terrier
1132,n02099601_7744,golden_retriever
1133,n02100583_7467,vizsla
1134,n02088238_6621,basset
1135,n02092339_5740,weimaraner
1136,n02113023_1823,pembroke
1137,n02090622_7799,borzoi
1138,n02091032_8428,italian_greyhound
1139,n02105505_32,komondor
1140,n02102040_7886,english_springer
1141,n02115641_5033,dingo
1142,n02100735_4912,english_setter
1143,n02102177_1998,welsh_springer_spaniel
1144,n02099267_2269,flat
1145,n02093647_3543,bedlington_terrier
1146,n02096051_3069,airedale
1147,n02113624_1023,toy_poodle
1148,n02086646_801,blenheim_spaniel
1149,n02110806_5051,basenji
1150,n02096585_956,boston_bull
1151,n02107142_4653,doberman
1152,n02107574_976,greater_swiss_mountain_dog
1153,n02111129_17,leonberg
1154,n02106550_2052,rottweiler
1155,n02093256_3906,staffordshire_bullterrier
1156,n02097474_728,tibetan_terrier
1157,n02105251_5074,briard
1158,n02093859_3030,kerry_blue_terrier
1159,n02110806_4307,basenji
1160,n02104365_5967,schipperke
1161,n02106662_9936,german_shepherd
1162,n02091467_1631,norwegian_elkhound
1163,n02093647_3114,bedlington_terrier
1164,n02107683_2059,bernese_mountain_dog
1165,n02093754_1557,border_terrier
1166,n02086079_5106,pekinese
1167,n02090622_8610,borzoi
1168,n02109525_17291,saint_bernard
1169,n02098413_18647,lhasa
1170,n02097209_1101,standard_schnauzer
1171,n02107142_3094,doberman
1172,n02108089_625,boxer
1173,n02093256_1309,staffordshire_bullterrier
1174,n02098413_1355,lhasa
1175,n02106382_2679,bouvier_des_flandres
1176,n02095889_5554,sealyham_terrier
1177,n02091635_1043,otterhound
1178,n02105162_6557,malinois
1179,n02091032_11998,italian_greyhound
1180,n02087046_6370,toy_terrier
1181,n02110185_13704,siberian_husky
1182,n02096294_7028,australian_terrier
1183,n02091032_1894,italian_greyhound
1184,n02110185_58,siberian_husky
1185,n02090721_464,irish_wolfhound
1186,n02102177_575,welsh_springer_spaniel
1187,n02113978_2793,mexican_hairless
1188,n02086240_11766,shih
1189,n02096585_10768,boston_bull
1190,n02112018_7460,pomeranian
1191,n02100735_7154,english_setter
1192,n02106166_615,border_collie
1193,n02087394_5859,rhodesian_ridgeback
1194,n02107908_7236,appenzeller
1195,n02089973_3037,english_foxhound
1196,n02102973_4513,irish_water_spaniel
1197,n02105412_7634,kelpie
1198,n02097658_7445,silky_terrier
1199,n02110806_1100,basenji
1200,n02111129_4682,leonberg
1201,n02093428_3587,american_staffordshire_terrier
1202,n02090721_4290,irish_wolfhound
1203,n02108000_3672,entlebucher
1204,n02109047_2009,great_dane
1205,n02098413_2954,lhasa
1206,n02094433_967,yorkshire_terrier
1207,n02094258_366,norwich_terrier
1208,n02087394_9313,rhodesian_ridgeback
1209,n02102318_12877,cocker_spaniel
1210,n02111889_12037,samoyed
1211,n02108915_2166,french_bulldog
1212,n02089973_251,english_foxhound
1213,n02088364_16588,beagle
1214,n02086240_5042,shih
1215,n02110185_9177,siberian_husky
1216,n02094114_1076,norfolk_terrier
1217,n02110185_1532,siberian_husky
1218,n02099267_3130,flat
1219,n02100583_3021,vizsla
1220,n02096051_2717,airedale
1221,n02097658_6867,silky_terrier
1222,n02108000_99,entlebucher
1223,n02105162_10488,malinois
1224,n02105641_1881,old_english_sheepdog
1225,n02087046_5840,toy_terrier
1226,n02088094_4464,afghan_hound
1227,n02089973_437,english_foxhound
1228,n02095314_252,wire
1229,n02109525_5385,saint_bernard
1230,n02094433_7445,yorkshire_terrier
1231,n02108000_2452,entlebucher
1232,n02097130_1862,giant_schnauzer
1233,n02110958_11632,pug
1234,n02105641_6218,old_english_sheepdog
1235,n02085782_4798,japanese_spaniel
1236,n02088094_4497,afghan_hound
1237,n02107142_5166,doberman
1238,n02099712_2226,labrador_retriever
1239,n02086240_3558,shih
1240,n02097298_7639,scotch_terrier
1241,n02098286_47,west_highland_white_terrier
1242,n02110806_2774,basenji
1243,n02093859_1062,kerry_blue_terrier
1244,n02086079_7235,pekinese
1245,n02097047_2235,miniature_schnauzer
1246,n02113799_6045,standard_poodle
1247,n02090379_2720,redbone
1248,n02101006_3748,gordon_setter
1249,n02091244_2542,ibizan_hound
1250,n02086079_9408,pekinese
1251,n02095889_2019,sealyham_terrier
1252,n02105251_8570,briard
1253,n02113978_1653,mexican_hairless
1254,n02093256_3378,staffordshire_bullterrier
1255,n02111500_1879,great_pyrenees
1256,n02116738_2988,african_hunting_dog
1257,n02097474_2113,tibetan_terrier
1258,n02106382_1806,bouvier_des_flandres
1259,n02108551_634,tibetan_mastiff
1260,n02099601_176,golden_retriever
1261,n02095889_4416,sealyham_terrier
1262,n02108089_1654,boxer
1263,n02096051_2946,airedale
1264,n02099429_1883,curly
1265,n02102480_6374,sussex_spaniel
1266,n02106382_2740,bouvier_des_flandres
1267,n02098413_333,lhasa
1268,n02109525_14774,saint_bernard
1269,n02105251_8725,briard
1270,n02113712_348,miniature_poodle
1271,n02094114_754,norfolk_terrier
1272,n02108000_3424,entlebucher
1273,n02105505_3738,komondor
1274,n02112706_1409,brabancon_griffon
1275,n02088094_5265,afghan_hound
1276,n02112018_1495,pomeranian
1277,n02085782_1156,japanese_spaniel
1278,n02113799_961,standard_poodle
1279,n02102040_3993,english_springer
1280,n02110958_10193,pug
1281,n02108551_1815,tibetan_mastiff
1282,n02105641_1505,old_english_sheepdog
1283,n02106550_3993,rottweiler
1284,n02113978_177,mexican_hairless
1285,n02091831_9731,saluki
1286,n02100877_257,irish_setter
1287,n02096585_1775,boston_bull
1288,n02109525_8211,saint_bernard
1289,n02113712_459,miniature_poodle
1290,n02097474_7300,tibetan_terrier
1291,n02088094_5355,afghan_hound
1292,n02085620_9654,chihuahua
1293,n02099849_4278,chesapeake_bay_retriever
1294,n02107908_3190,appenzeller
1295,n02104029_170,kuvasz
1296,n02110063_6174,malamute
1297,n02108915_6142,french_bulldog
1298,n02091032_212,italian_greyhound
1299,n02101556_2928,clumber
1300,n02090622_8745,borzoi
1301,n02107683_4043,bernese_mountain_dog
1302,n02090721_1865,irish_wolfhound
1303,n02097298_16738,scotch_terrier
1304,n02090622_7961,borzoi
1305,n02095570_4656,lakeland_terrier
1306,n02093256_8205,staffordshire_bullterrier
1307,n02106550_4397,rottweiler
1308,n02094114_1416,norfolk_terrier
1309,n02111500_8575,great_pyrenees
1310,n02100583_543,vizsla
1311,n02089867_3840,walker_hound
1312,n02097658_857,silky_terrier
1313,n02105855_10167,shetland_sheepdog
1314,n02107574_431,greater_swiss_mountain_dog
1315,n02093647_1428,bedlington_terrier
1316,n02089867_2319,walker_hound
1317,n02102480_4388,sussex_spaniel
1318,n02093428_14706,american_staffordshire_terrier
1319,n02107908_5851,appenzeller
1320,n02092002_11088,scottish_deerhound
1321,n02104029_1510,kuvasz
1322,n02102480_7189,sussex_spaniel
1323,n02099601_3262,golden_retriever
1324,n02108000_2675,entlebucher
1325,n02108089_3258,boxer
1326,n02096585_10846,boston_bull
1327,n02108422_822,bull_mastiff
1328,n02112137_8212,chow
1329,n02112018_150,pomeranian
1330,n02099601_2663,golden_retriever
1331,n02097047_2472,miniature_schnauzer
1332,n02089078_4508,black
1333,n02106662_15107,german_shepherd
1334,n02101556_1469,clumber
1335,n02112137_3337,chow
1336,n02096437_4432,dandie_dinmont
1337,n02116738_6563,african_hunting_dog
1338,n02088238_10870,basset
1339,n02115913_1449,dhole
1340,n02100877_5184,irish_setter
1341,n02095314_2863,wire
1342,n02088364_16519,beagle
1343,n02093754_874,border_terrier
1344,n02091134_13743,whippet
1345,n02110185_7329,siberian_husky
1346,n02113624_2908,toy_poodle
1347,n02087394_8716,rhodesian_ridgeback
1348,n02097658_3117,silky_terrier
1349,n02085936_899,maltese_dog
1350,n02112350_7253,keeshond
1351,n02093428_3556,american_staffordshire_terrier
1352,n02105412_4556,kelpie
1353,n02110806_6380,basenji
1354,n02098286_302,west_highland_white_terrier
1355,n02100735_8181,english_setter
1356,n02111889_5598,samoyed
1357,n02112137_5420,chow
1358,n02094433_701,yorkshire_terrier
1359,n02088632_3737,bluetick
1360,n02108915_2899,french_bulldog
1361,n02101006_1354,gordon_setter
1362,n02086240_3738,shih
1363,n02101006_1202,gordon_setter
1364,n02093428_7007,american_staffordshire_terrier
1365,n02109961_19358,eskimo_dog
1366,n02096294_412,australian_terrier
1367,n02091244_5982,ibizan_hound
1368,n02101556_5449,clumber
1369,n02104365_6529,schipperke
1370,n02096177_8014,cairn
1371,n02095889_2471,sealyham_terrier
1372,n02102318_10930,cocker_spaniel
1373,n02086079_904,pekinese
1374,n02113799_2043,standard_poodle
1375,n02091467_1144,norwegian_elkhound
1376,n02099601_3569,golden_retriever
1377,n02106550_11323,rottweiler
1378,n02100877_602,irish_setter
1379,n02099601_7387,golden_retriever
1380,n02111277_5145,newfoundland
1381,n02093859_970,kerry_blue_terrier
1382,n02088094_1592,afghan_hound
1383,n02105412_4778,kelpie
1384,n02104365_10514,schipperke
1385,n02101556_4875,clumber
1386,n02091635_1147,otterhound
1387,n02086079_4355,pekinese
1388,n02111889_15388,samoyed
1389,n02109047_94,great_dane
